"22723","Jim Taylor"
"22724","Jerry Trent"
"22725","Marc Wilder"
"22726","Darcel Wynne"
"22727","Pat Boone"
"22728","Terry Moore"
"22729","Janet Gaynor"
"22730","Dean Jagger"
"22731","Dick Sargent"
"22732","James Drury"
"22733","Ronnie Burns"
"22734","Walter Abel"
"22735","Natalie Schafer"
"22736","Isabel Jewell"
"22737","Jack Costanzo"
"22738","Edit Angold"
"22739","Val Benedict"
"22740","Carole Ann Campbell"
"22741","Lavina Caparella"
"22742","Mack Chandler"
"22743","Edmund Cobb"
"22744","Russ Conway"
"22745","Hooper Dunbar"
"22746","Frank Dunning"
"22747","Frank Green"
"22748","Carl Kent Jr."
"22749","Sean Meany"
"22750","Tom Pittman"
"22751","Nancy Dian Ratts"
"22752","Jerry Sheldon"
"22753","Norman Sturgis"
"22754","Ernestine Wade"
"22755","Mary W. Wallace"
"22756","Barbra Streisand"
"22757","George Segal"
"22758","Robert Klein"
"22759","Allen Garfield"
"22760","Roz Kelly"
"22761","Jacques Sandulescu"
"22762","Jack Manning"
"22763","Grace Carney"
"22764","Barbara Anson"
"22765","Kim Chan"
"22766","Stan Gottlieb"
"22767","Joe Madden"
"22768","Fay Sappington"
"22769","Marilyn Chambers"
"22770","Ken Adam"
"22771","Tom Atkins"
"22772","Dominic Barto"
"22773","Stan Bryant"
"22774","Trent Gough"
"22775","Buck Henry"
"22776","Marshall Ward"
"22777","Peter Falk"
"22778","Alan Arkin"
"22779","Richard Libertini"
"22780","Nancy Dussault"
"22781","Arlene Golonka"
"22782","Michael Lembeck"
"22783","Paul L. Smith"
"22784","Carmine Caridi"
"22785","Ed Begley Jr."
"22786","Sammy Smith"
"22787","James Hong"
"22788","Barbara Dana"
"22789","Rozsika Halmos"
"22790","Alvaro Carcano"
"22791","Jorge Zepeda"
"22792","Sergio Calderon"
"22793","David Paymer"
"22794","Kent Williams"
"22795","Brass Adams"
"22796","Eduardo Noriega"
"22797","Danny Kwan"
"22798","Maurice Sneed"
"22799","Rosanna DeSoto"
"22800","Jim Goodwin"
"22801","Mitchell Group"
"22802","Carmen Dragon"
"22803","Peter Miller"
"22804","Hanna King"
"22805","Dick Wieand"
"22806","Carlos Montalbo"
"22807","Tom Degidon"
"22808","Tony DiFalco"
"22809","John Daheim"
"22810","Art Evans"
"22811","John Hostetter"
"22812","Bill Houston"
"22813","Terry Bolo"
"22814","Drew Michaels"
"22815","Judith Garwood"
"22816","Ellen Clark"
"22817","Shelley Winters"
"22818","Skip Ward"
"22819","Beverly Garland"
"22820","Michael Burns"
"22821","Barbara Sammeth"
"22822","Lloyd Haynes"
"22823","Jennifer Bishop"
"22824","Gloria Manon"
"22825","Lou Kane"
"22826","Jeffrey Allen"
"22827","David Barton"
"22828","Rex Benson"
"22829","Peter Halton"
"22830","Barbara Latell"
"22831","Jean MacRae"
"22832","Al Nalbandian"
"22833","Arlene Richards"
"22834","Reed Sherman"
"22835","Emil Sitka"
"22836","Debi Storm"
"22837","Kam Tong"
"22838","Wendell Brown"
"22839","Tommy Citera"
"22840","Hutch Parker"
"22841","Ralph Macchio"
"22842","Harry Teinowitz"
"22843","Tom Poston"
"22844","Antonio Fargas"
"22845","Stacey Nelkin"
"22846","Barbara Bach"
"22847","Leonard Frey"
"22848","Luke Andreas"
"22849","Candy Ann Brown"
"22850","King Coleman"
"22851","Rosalie Citera"
"22852","Yvonne Francis"
"22853","James G. Robertson"
"22854","Rosemary Eliot"
"22855","Louis Zorich"
"22856","Robert Lynn Mock"
"22857","Tyrees Allen"
"22858","Eric Hanson"
"22859","Kenneth White"
"22860","Patrick McKenna"
"22861","Robert Scopa"
"22862","John R. Gallagher"
"22863","Jack N. Stewart"
"22864","John C. Ryberg"
"22865","Charles Lloyd Kephart"
"22866","James D. Coddington"
"22867","William J.L. Bunting"
"22868","Sheri Ann Hoffhines"
"22869","Annette Katafiasz"
"22870","Allyson Downey"
"22871","Barbara Lindsay"
"22872","Linda Myers"
"22873","Brenda A. Rohr"
"22874","Barbara Wisbey"
"22875","Tanya Boyd"
"22876","Ernest Vishneske"
"22877","Myra Benson"
"22878","Mike Cheswick"
"22879","Robert Downey Jr."
"22880","Ron Leibman"
"22881","Bill Nash"
"22882","Audrey B. Nelsen"
"22883","Megyn Shott"
"22884","Richard Crenna"
"22885","David Janssen"
"22886","James Franciscus"
"22887","Nancy Kovack"
"22888","Mariette Hartley"
"22889","Craig Huebing"
"22890","John Carter"
"22891","Tom Stewart"
"22892","Walter Brooke"
"22893","Dennis Robertson"
"22894","John Forsythe"
"22895","Mauritz Hugo"
"22896","Mary Linda Rapelye"
"22897","Bruce Rhodewalt"
"22898","George R. Robertson"
"22899","George Smith"
"22900","Jerry Lewis"
"22901","Peter Lawford"
"22902","Anne Francis"
"22903","Pedro Gonzalez Gonzalez"
"22904","Jimmy Miller"
"22905","Jennifer Edwards"
"22906","Eleanor Audley"
"22907","Henry Corden"
"22908","Sylvia Lewis"
"22909","Phillip Pine"
"22910","Felipe Turich"
"22911","Murray Alper"
"22912","Leon Alton"
"22913","Larry Anthony"
"22914","Pat Armitage"
"22915","Larry J. Blake"
"22916","Paul Bradley"
"22917","Barbara Burgess"
"22918","Diane Da Pron"
"22919","Frankie Darro"
"22920","George DeNormand"
"22921","Byron Foulger"
"22922","Stella Garcia"
"22923","Elizabeth Germaine"
"22924","Glenda Grainger"
"22925","Bob Harvey"
"22926","Raephael Hendricks"
"22927","Hubert H. Humphrey"
"22928","Jessica James"
"22929","Trayce Johnson"
"22930","Sid Kane"
"22931","Maurice Kelly"
"22932","Walter Kray"
"22933","Norman Leavitt"
"22934","Art Lewis"
"22935","Haydee Marino"
"22936","Tina Menard"
"22937","Carlos Molina"
"22938","Alberto Monte"
"22939","Del Moore"
"22940","Alberto Morin"
"22941","John Nolan"
"22942","William O'Connell"
"22943","Ines Pedroza"
"22944","Barbara Pepper"
"22945","Bill Richmond"
"22946","Andy Romano"
"22947","Benny Rubin"
"22948","Linda Shoup"
"22949","John Spina"
"22950","John Stacy"
"22951","Joe Stead"
"22952","Gilchrist Stuart"
"22953","Roberta Sweed"
"22954","Margaret Teele"
"22955","Anne Travis"
"22956","Sarita Vara"
"22957","Candy Ward"
"22958","Harlan Warde"
"22959","Kenneth Washington"
"22960","William Wellman Jr."
"22961","Barbara Wilkin"
"22962","Bob Williams"
"22963","Sharyn Wynters"
"22964","Anthony Quinn"
"22965","Fritz Weaver"
"22966","Katharine Crawford"
"22967","Virginia Gregg"
"22968","Mitchell Silberman"
"22969","Janet Nelson Chadwick"
"22970","David Opatoshu"
"22971","James Caan"
"22972","Elliott Gould"
"22973","Diane Keaton"
"22974","Lesley Ann Warren"
"22975","Val Avery"
"22976","Jack Gilford"
"22977","Dennis Dugan"
"22978","Carol Kane"
"22979","Kathryn Grody"
"22980","David Proval"
"22981","Michael Conrad"
"22982","Burt Young"
"22983","Bert Remsen"
"22984","Ted Cassidy"
"22985","Michael Greene"
"22986","James De Closs"
"22987","Nicky Blair"
"22988","George Greif"
"22989","John Hackett"
"22990","Philip Kenneally"
"22991","Jack Brodsky"
"22992","Karlene Gallegly"
"22993","Colin Hamilton"
"22994","Roger Til"
"22995","Tom Lawrence"
"22996","Ben Davidson"
"22997","Victor Romito"
"22998","Alex Rodine"
"22999","Selma Archerd"
"23000","Elizabeth Sommers"
"23001","Louise De Carlo"
"23002","Michelle Breeze"
"23003","Carmel Lougene"
"23004","Suzanne Covington"
"23005","Sig Frohlich"
"23006","Christopher Rydell"
"23007","Maureen Arthur"
"23008","David Shire"
"23009","Anthony Columbia"
"23010","Danny Rees"
"23011","Read Morgan"
"23012","Kim Lankford"
"23013","Yolanda Mayer"
"23014","Robert Miller Driscoll"
"23015","Geraldine Decker"
"23016","Ginny Gagnon"
"23017","Walter Willison"
"23018","Harry Naughton"
"23019","Carmine Coppola"
"23020","Jay Thompson"
"23021","Warren Berlinger"
"23022","Seamon Glass"
"23023","Charlie Murray"
"23024","Don Ames"
"23025","Ellen Blake"
"23026","Lee Wolfberg"
"23027","Sherry Moore"
"23028","Emmett Brown"
"23029","Evelyn Rydell"
"23030","Ernie Mishko"
"23031","Ellen Janes"
"23032","Dee Hoty"
"23033","Karen Powell"
"23034","Peter Strauss"
"23035","Molly Ringwald"
"23036","Ernie Hudson"
"23037","Andrea Marcovicci"
"23038","Michael Ironside"
"23039","Hrant Alianak"
"23040","Deborah Pratt"
"23041","Aleisa Shirley"
"23042","Cali Timmins"
"23043","Paul Boretski"
"23044","Patrick Rowe"
"23045","Reggie Bennett"
"23046","Colin Mochrie"
"23047","Harold Ramis"
"23048","Clint Eastwood"
"23049","Freddie Jones"
"23050","David Huffman"
"23051","Warren Clarke"
"23052","Ronald Lacey"
"23053","Kenneth Colley"
"23054","Klaus Lowitsch"
"23055","Nigel Hawthorne"
"23056","Stefan Schnabel"
"23057","Thomas Hill"
"23058","Clive Merrison"
"23059","Kai Wulff"
"23060","Dimitra Arliss"
"23061","Austin Willis"
"23062","Michael Currie"
"23063","James Staley"
"23064","Ward Costello"
"23065","Alan Tilvern"
"23066","Oliver Cotton"
"23067","Bernard Behrens"
"23068","Richard Derr"
"23069","Woody Eney"
"23070","Bernard Erhard"
"23071","Hugh Fraser"
"23072","David Gant"
"23073","John Grillo"
"23074","Czeslaw Grocholski"
"23075","Barrie Hougton"
"23076","Neil Hunt"
"23077","Vincent J. Isaac"
"23078","Alexei Jawdokimov"
"23079","Wolf Kahler"
"23080","Eugene Lipinski"
"23081","Phillip Littell"
"23082","Curt Lowens"
"23083","Lev Mailer"
"23084","Fritz Manes"
"23085","David Meyers"
"23086","Alfredo Michelson"
"23087","Zeno Nahayevsky"
"23088","George Orrison"
"23089","Tony Papenfuss"
"23090","Olivier Pierre"
"23091","Grisha Plotkin"
"23092","George Pravda"
"23093","John Ratzenberger"
"23094","Lance Rosen"
"23095","Eugene Scherer"
"23096","Warwick Sims"
"23097","Mike Spero"
"23098","Malcolm Storry"
"23099","Chris Winfield"
"23100","John Yates"
"23101","Alexander Zale"
"23102","Igor Zatsepin"
"23103","Konstantin Zlatev"
"23104","Rudolf Waldemar Brem"
"23105","Larry Guardino"
"23106","Kris Kristofferson"
"23107","Karen Black"
"23108","Harry Dean Stanton"
"23109","Viva"
"23110","Joy Bang"
"23111","Roscoe Lee Browne"
"23112","Chuy Franco"
"23113","Herb Weil"
"23114","Doug Sahm"
"23115","Howard Hesseman"
"23116","Frank Hotchkiss"
"23117","Hugh Romney"
"23118","James Oliver"
"23119","Nawana Davis"
"23120","Timothy Near"
"23121","Lorna Thayer"
"23122","William Traylor"
"23123","Anthony Caso"
"23124","Martin Fierro"
"23125","Frank Millen"
"23126","Frank Morin"
"23127","Johnny Perez"
"23128","Jimmy Stallings"
"23129","Brooke Shields"
"23130","Ken Marshall"
"23131","John Crawford"
"23132","Gregory Walcott"
"23133","Harvey Lewis"
"23134","Geoffrey Lewis"
"23135","Rob Berger"
"23136","Don Stark"
"23137","Lorenzo Lamas"
"23138","Gary Mule Deer"
"23139","George Jacobs"
"23140","Helen Boll"
"23141","Frank Pesce"
"23142","Kathryn Gresham-Lancaster"
"23143","Paul Berlin"
"23144","Charles Lehman"
"23145","Bruce Mackey"
"23146","Teck Murdock"
"23147","Morgan Stoddard"
"23148","Fred Ward"
"23149","Lloyd Nelson"
"23150","Mychael Bates"
"23151","Michael Genne"
"23152","Daphne Parker"
"23153","Harriet Brown"
"23154","Susan Edelman"
"23155","Tom Poster"
"23156","Dale Cline"
"23157","John Martin Cooper"
"23158","Devorah Teas"
"23159","Jay Crago Vaughn"
"23160","Joseph Granatelli"
"23161","Michael Bates"
"23162","Lester Fletcher"
"23163","Shane Honu Bryant"
"23164","Tom Goldrup"
"23165","Tim Halpin"
"23166","Liv Ullmann"
"23167","Edward Albert"
"23168","Binnie Barnes"
"23169","Deborah Raffin"
"23170","Billy Green Bush"
"23171","Nancy Walker"
"23172","Rosemary Murphy"
"23173","Sam Chew Jr."
"23174","Claudia Jennings"
"23175","Brooke Palance"
"23176","Eugene Jackson"
"23177","Andrea True"
"23178","Simon Chuckster"
"23179","Melvin Van Peebles"
"23180","Hubert Scales"
"23181","John Dullaghan"
"23182","West Gale"
"23183","Niva Rochelle"
"23184","Rhetta Hughes"
"23185","Nick Ferrari"
"23186","Ed Rue"
"23187","John Amos"
"23188","Lavelle Roby"
"23189","Ted Hayden"
"23190","Mario Van Peebles"
"23191","Sonja Dunson"
"23192","Michael Augustus"
"23193","Peter Russell"
"23194","Norman Fields"
"23195","Ron Prince"
"23196","Steve Cole"
"23197","Megan Van Peebles"
"23198","Mikel Angel"
"23199","Jeff Goodman"
"23200","Curt Matson"
"23201","Marria Evonee"
"23202","Jon Jacobs"
"23203","William Kirschner"
"23204","Vincent Barbi"
"23205","Chesley Noone"
"23206","Joni Watkins"
"23207","Jerry Days"
"23208","John Allen"
"23209","Bruce Adams"
"23210","Brer Soul"
"23211","Edson C. Kurose"
"23212","Max Van Peebles"
"23213","Maggie Bembry"
"23214","Lenny Baker"
"23215","Ellen Greene"
"23216","Christopher Walken"
"23217","Dori Brenner"
"23218","Lou Jacobi"
"23219","Mike Kellin"
"23220","Michael Egan"
"23221","Rashel Novikoff"
"23222","John C. Becher"
"23223","Joe Spinell"
"23224","Denise Galik"
"23225","Rochelle Oliver"
"23226","Sol Frieder"
"23227","Helen Hanft"
"23228","John Ford Noonan"
"23229","Carole Monferdini"
"23230","Gui Andrisano"
"23231","Rubin Levine"
"23232","Milton Frome"
"23233","Annie Gagen"
"23234","Ray Gill"
"23235","Stuart Pankin"
"23236","Filomena Spagnuolo"
"23237","Kandice Stroh"
"23238","Frankie Verroca"
"23239","Peter Finch"
"23240","George Kennedy"
"23241","Michael York"
"23242","Olivia Hussey"
"23243","Bobby Van"
"23244","Charles Boyer"
"23245","John Gielgud"
"23246","Kent Smith"
"23247","John Van Dreelen"
"23248","Larry Duran"
"23249","Miiko Taka"
"23250","Tybee Brascia"
"23251","Neil Jon"
"23252","Hedley Mattingly"
"23253","Virginia Ann Lee"
"23254","Paul Delucca"
"23255","Bruce Davis Bayne"
"23256","Michael Bernal"
"23257","Sharann Hisamoto"
"23258","Jackie Tom"
"23259","Ron Veto"
"23260","Joanne Woodward"
"23261","Anthony Franciosa"
"23262","Murray Hamilton"
"23263","Gail Strickland"
"23264","Melanie Griffith"
"23265","Linda Haynes"
"23266","Richard Jaeckel"
"23267","Paul Koslo"
"23268","Joe Canutt"
"23269","Andrew Robinson"
"23270","Coral Browne"
"23271","Helena Kallianiotes"
"23272","Leigh French"
"23273","Peter Dassinger"
"23274","James Fontenot"
"23275","Tommy McLain"
"23276","Martin Ahrens"
"23277","Philippe Blenet"
"23278","Jerome Greene"
"23279","Cecil Elliott"
"23280","John Houseman"
"23281","Jacqueline Bisset"
"23282","Maximilian Schell"
"23283","Harry Guardino"
"23284","Harris Yulin"
"23285","Michael Lerner"
"23286","George Memmoli"
"23287","Dick O'Neill"
"23288","Elisha Cook Jr."
"23289","Jerome Thor"
"23290","Burr DeBenning"
"23291","Daniel J. Travanti"
"23292","Tom Pedi"
"23293","Joseph Roman"
"23294","Robert Englund"
"23295","Mark Thomas"
"23296","Joe De Nicola"
"23297","Bob Terhune"
"23298","Don Hanmer"
"23299","Norman Palmer"
"23300","George Sawaya"
"23301","Larry Martindale"
"23302","Olan Soule"
"23303","Louis H. Kelly"
"23304","Rosalyn Marshall"
"23305","Glenn Robards"
"23306","Owen Pace"
"23307","Morris Buchanan"
"23308","Ben Young"
"23309","Benjie Bancroft"
"23310","Layla Bias Galloway"
"23311","Jill Stone"
"23312","Edward Cross"
"23313","Jerry Brutsche"
"23314","Dar Robinson"
"23315","Rod Steiger"
"23316","Susannah York"
"23317","George Grizzard"
"23318","Don Murray"
"23319","William Hickey"
"23320","Steven Paul"
"23321","Pamelyn Ferdin"
"23322","Pamela Saunders"
"23323","Louis Turenne"
"23324","C.C. Whitney"
"23325","Lester Goldsmith"
"23326","Jack Warden"
"23327","Martin Balsam"
"23328","Hal Holbrook"
"23329","Jason Robards"
"23330","Jane Alexander"
"23331","Meredith Baxter"
"23332","Stephen Collins"
"23333","Penny Fuller"
"23334","John McMartin"
"23335","Robert Walden"
"23336","Frank Wills"
"23337","F. Murray Abraham"
"23338","David Arkin"
"23339","Henry Calvert"
"23340","Dominic Chianese"
"23341","Bryan Clark"
"23342","Lindsay Crouse"
"23343","Valerie Curtin"
"23344","Gene Dynarski"
"23345","Nate Esformes"
"23346","Ron Hale"
"23347","Polly Holliday"
"23348","Paul Lambert"
"23349","Frank Latimore"
"23350","Gene Lindsey"
"23351","Anthony Mannino"
"23352","Allyn Ann McLerie"
"23353","James Murtaugh"
"23354","John O'Leary"
"23355","Jess Osuna"
"23356","Neva Patterson"
"23357","George Pentecost"
"23358","Joshua Shelley"
"23359","Sloane Shelton"
"23360","Lelan Smith"
"23361","Jaye Stewart"
"23362","Ralph Williams"
"23363","George Wyner"
"23364","Leroy Aarons"
"23365","Donnlynn Bennett"
"23366","Stanley Bennett Clay"
"23367","Carol Coggin"
"23368","Laurence Covington"
"23369","John Devlin"
"23370","Sidney Ganis"
"23371","Amy Grossman"
"23372","Cynthia Herbst"
"23373","Mark Holtzman"
"23374","Jamie Smith-Jackson"
"23375","Barbara Lipsky"
"23376","Doug Llewelyn"
"23377","Jeff MacKay"
"23378","Irwin Marcus"
"23379","Ron Menchine"
"23380","Christopher Murray"
"23381","Jess Nadelman"
"23382","Noreen Nielson"
"23383","Florence Pepper"
"23384","Barbara Perlman"
"23385","Louis Quinn"
"23386","Peter Salim"
"23387","Shawn Shea"
"23388","Marvin Smith"
"23389","Pam Trager"
"23390","Carol Trost"
"23391","Richard Venture"
"23392","Bill Willens"
"23393","Wendell Wright"
"23394","Spiro Agnew"
"23395","Warren Burger"
"23396","Walter Cronkite"
"23397","Cara Duff-MacCormick"
"23398","Thomas Eagleton"
"23399","Gerald Ford"
"23400","Richard Kleindienst"
"23401","Clark MacGregor"
"23402","Robert S. Mills"
"23403","Pat Nixon"
"23404","Richard Nixon"
"23405","Rick O'Donnell"
"23406","Del Rager"
"23407","John Randolph"
"23408","Ronald L. Ziegler"
"23409","Malcolm McDowell"
"23410","David Warner"
"23411","Mary Steenburgen"
"23412","Charles Cioffi"
"23413","Andonia Katsaros"
"23414","Patti D'Arbanville"
"23415","James Garrett"
"23416","Keith McConnell"
"23417","Leo Lewis"
"23418","Byron Webster"
"23419","Karin de la Penha"
"23420","Geraldine Baron"
"23421","Laurie Main"
"23422","Joseph Maher"
"23423","Michael Evans"
"23424","Ray Reinhardt"
"23425","Stu Klitsner"
"23426","Gene Hartline"
"23427","Clement von Franckenstein"
"23428","Shirley Marchant"
"23429","Antonie Becker"
"23430","Hilda Haynes"
"23431","M.C. Gainey"
"23432","Jim Haynie"
"23433","Wayne Storm"
"23434","John Colton"
"23435","Corey Feldman"
"23436","James Cranna"
"23437","Earl Nichols"
"23438","Bill Bradley"
"23439","Clete Roberts"
"23440","Rita Conde"
"23441","Gail Hyatt"
"23442","Shelley Hack"
"23443","Dan Leegant"
"23444","Regina Waldon"
"23445","Liz Roberson"
"23446","Anthony Gordon"
"23447","Lou Felder"
"23448","Doug Morrisson"
"23449","Glenn Carlson"
"23450","Neil Armstrong"
"23451","Judith Burnett"
"23452","Winston Churchill"
"23453","Jimi Hendrix"
"23454","John F. Kennedy"
"23455","Douglas MacArthur"
"23456","Edward R. Murrow"
"23457","Franklin D. Roosevelt"
"23458","Carroll O'Connor"
"23459","Rachel Roberts"
"23460","Janice Rule"
"23461","Diana Sands"
"23462","Cara Williams"
"23463","Richard Anderson"
"23464","Ralph Bellamy"
"23465","John Colicos"
"23466","Marian McCargo"
"23467","Kristina Holland"
"23468","Anthony Costello"
"23469","Mark Jenkins"
"23470","Ernie Barnes"
"23471","Paul Marin"
"23472","William Bramley"
"23473","Jon Lormer"
"23474","Mary Adams"
"23475","Mary Arden"
"23476","Conrad Bachmann"
"23477","Sandy Balson"
"23478","Jim Brewer"
"23479","Barry Cahill"
"23480","Harper Carter"
"23481","Tony Clay"
"23482","Tony De Costa"
"23483","Glenn Dixon"
"23484","June Foray"
"23485","Bob Golden"
"23486","Philip Luther"
"23487","Frank Mathias"
"23488","Peggy Miller"
"23489","Sally Mills"
"23490","Pete Morrow"
"23491","Bru Mysak"
"23492","Scott Peters"
"23493","John S. Ragin"
"23494","Jack T. Snow"
"23495","Michael St. Angel"
"23496","Bunny Summers"
"23497","Leslie Summers"
"23498","Karin Wolfe"
"23499","Sean Connery"
"23500","Robert Conrad"
"23501","G.D. Spradlin"
"23502","Henry Silva"
"23503","Rosalind Cash"
"23504","Hardy Kruger"
"23505","Dean Stockwell"
"23506","Ron Moody"
"23507","Cherie Michan"
"23508","Tony March"
"23509","Marianne Marks"
"23510","Jeffrey Wheat"
"23511","Joseph Whipp"
"23512","Tom McFadden"
"23513","Ivy Bethune"
"23514","Jennifer Jason Leigh"
"23515","Kiva Lawrence"
"23516","Angelo Bertolini"
"23517","Dianne L. Wilson"
"23518","Denis Hoppe"
"23519","Milton James"
"23520","Edward L. Moskowitz"
"23521","Myron Natwick"
"23522","Suzanne Reynolds"
"23523","David Frankham"
"23524","Ed Pennybacker"
"23525","Ken Bibeau"
"23526","Mio Polo"
"23527","Charles Hutchins"
"23528","Robert Alan Browne"
"23529","Mickey Jones"
"23530","Dawna O'Brien"
"23531","Pamela V. Kobbe"
"23532","Clare Grenville"
"23533","Merrill M. Mazuer"
"23534","Ray Conners"
"23535","Ken Gale"
"23536","Melinda Casey"
"23537","Kerry Sullivan"
"23538","Don F. Dunwell"
"23539","Melanie Stensland"
"23540","Don Worsham"
"23541","Julie Condra"
"23542","Ken Davis"
"23543","Toby Hughes"
"23544","Angela Pabisch"
"23545","George Palmer"
"23546","Frank Patton"
"23547","Jeff Schwartz"
"23548","Faye Dunaway"
"23549","Cliff Robertson"
"23550","Addison Powell"
"23551","Walter McGinn"
"23552","Tina Chen"
"23553","Michael Kane"
"23554","Don McHenry"
"23555","Michael B. Miller"
"23556","Dino Narizzano"
"23557","Helen Stenborg"
"23558","Patrick Gorman"
"23559","Hansford Rowe"
"23560","Carlin Glynn"
"23561","Arthur French"
"23562","Jay Devlin"
"23563","Frank Savino"
"23564","Robert Phalen"
"23565","John Randolph Jones"
"23566","Garrison Phillips"
"23567","Lee Steele"
"23568","Ed Crowley"
"23569","John Connell"
"23570","Norman Bush"
"23571","James Keane"
"23572","Ed Setrakian"
"23573","Michael Prince"
"23574","Carol Gustafson"
"23575","Sal Schillizzi"
"23576","Harmon William"
"23577","David Bowman"
"23578","Eileen Gordon"
"23579","Robert Dahdah"
"23580","Steve Bonino"
"23581","Jennifer Rose"
"23582","David Allen"
"23583","Glenn Ferguson"
"23584","Paul Dwyer"
"23585","Marian Swan"
"23586","Dorothi Fox"
"23587","Ernest Harden Jr."
"23588","Sean Collins"
"23589","Beverly Goodman"
"23590","Russell Johnson"
"23591","Bruce Moreno"
"23592","Candice Bergen"
"23593","James Coburn"
"23594","Ian Bannen"
"23595","Jan-Michael Vincent"
"23596","Robert Donner"
"23597","Jean Willes"
"23598","Mario Arteaga"
"23599","John McLiam"
"23600","Robert F. Hoy"
"23601","Jerry Gatlin"
"23602","Sally Kirkland"
"23603","Walter Scott"
"23604","William H. Burton Jr."
"23605","Buddy Van Horn"
"23606","Joe Brooks"
"23607","Lucia Canales"
"23608","Darwin Lamb"
"23609","Paul Stewart"
"23610","Peter Frampton"
"23611","Barry Gibb"
"23612","Robin Gibb"
"23613","Maurice Gibb"
"23614","Frankie Howerd"
"23615","Paul Nicholas"
"23616","Donald Pleasence"
"23617","Sandy Farina"
"23618","Dianne Steinberg"
"23619","Steve Martin"
"23620","Aerosmith"
"23621","Earth Wind & Fire"
"23622","Alice Cooper"
"23623","Billy Preston"
"23624","Stargard"
"23625","George Burns"
"23626","Carel Struycken"
"23627","Patti Jerome"
"23628","Max Showalter"
"23629","Jay W. MacIntosh"
"23630","Eleanor Zee"
"23631","Scott Manners"
"23632","Stanley Coles"
"23633","Stanley Sheldon"
"23634","Bob Mayo"
"23635","Woody Chambliss"
"23636","Hank Worden"
"23637","Delos V. Smith Jr."
"23638","Patrick Cranshaw"
"23639","Terri Lynn Wood"
"23640","Tracy Justrich"
"23641","Anna Rodzianko"
"23642","Rosa Aragon"
"23643","Peter Allen"
"23644","Keith Allison"
"23645","George Benson"
"23646","Elvin Bishop"
"23647","Stephen Bishop"
"23648","Jack Bruce"
"23649","Keith Carradine"
"23650","Carol Channing"
"23651","Charlotte Crossley"
"23652","Sharon Redd"
"23653","Ula Hedwig"
"23654","Jim Dandy"
"23655","Sarah Dash"
"23656","Rick Derringer"
"23657","Barbara Dickson"
"23658","Donovan"
"23659","Randy Edelman"
"23660","Yvonne Elliman"
"23661","Jose Feliciano"
"23662","Leif Garrett"
"23663","Geraldine Granger"
"23664","Adrian Gurvitz"
"23665","Billy Harper"
"23666","Eddie Harris"
"23667","Heart"
"23668","Nona Hendryx"
"23669","Barry Humphries"
"23670","Etta James"
"23671","Dr. John"
"23672","Bruce Johnston"
"23673","Joe Lala"
"23674","D.C. LaRue"
"23675","Jo Leb"
"23676","Marcella Detroit"
"23677","Mark Lindsay"
"23678","Nils Lofgren"
"23679","Jackie Lomax"
"23680","John Mayall"
"23681","Curtis Mayfield"
"23682","'Cousin Brucie' Morrow"
"23683","Peter Noone"
"23684","Alan O'Day"
"23685","Lee Oskar"
"23686","Andy Paley"
"23687","Jonathan Paley"
"23688","Robert Palmer"
"23689","Wilson Pickett"
"23690","Anita Pointer"
"23691","Bonnie Raitt"
"23692","Helen Reddy"
"23693","Minnie Riperton"
"23694","Chita Rivera"
"23695","Johnny Rivers"
"23696","Monti Rock III"
"23697","Danielle Rowe"
"23698","Sha-Na-Na"
"23699","Del Shannon"
"23700","Joe Simon"
"23701","Jim Seals"
"23702","Dash Crofts"
"23703","Connie Stevens"
"23704","Al Stewart"
"23705","John Stewart"
"23706","Tina Turner"
"23707","Frankie Valli"
"23708","Gwen Verdon"
"23709","Diane Vincent"
"23710","Grover Washington Jr."
"23711","Hank Williams Jr."
"23712","Johnny Winter"
"23713","Wolfman Jack"
"23714","Bobby Womack"
"23715","Alan White"
"23716","Lenny White"
"23717","Margaret Whiting"
"23718","Gary Wright"
"23719","Barbi Alison"
"23720","Helena Andreyko"
"23721","Jennifer Buchanan"
"23722","Leonard Connor"
"23723","Sheryl Cooper"
"23724","Carol Culver"
"23725","Dennis Daniels"
"23726","Tom Demenkoff"
"23727","Cindy DeVore"
"23728","Lionel Douglass"
"23729","Larry Dusich"
"23730","Deborah Fishman"
"23731","John Robert Garrett"
"23732","Sandra Gray"
"23733","Mary Ann Hay"
"23734","Mimi Lieber"
"23735","Ben Lokey"
"23736","Kim Miyori"
"23737","Sean Moran"
"23738","JoAnn O'Rourke"
"23739","Melinda Phelps"
"23740","Kathy Pickle"
"23741","Greg Rosatti"
"23742","Andy Roth"
"23743","Lou Spadaccini"
"23744","Dennis Stewart"
"23745","Judy Susman"
"23746","Andy Tennant"
"23747","Lulu Washington"
"23748","Richard Weisman"
"23749","Antoinette Yuskis"
"23750","Cheryl Faye"
"23751","George Harrison"
"23752","Howard Leese"
"23753","Bobby Lento"
"23754","'Dirty Dan' McBride"
"23755","Linda McCartney"
"23756","Paul McCartney"
"23757","Scott McKinley"
"23758","Bob Quinn"
"23759","Velvet Rhodes"
"23760","Carolyn Stellar"
"23761","Eric Voge"
"23762","Jeffrey Weissman"
"23763","Brenda Vaccaro"
"23764","Barbara Bel Geddes"
"23765","Kirk Calloway"
"23766","Bill Vint"
"23767","Jeff Siggins"
"23768","Rob Reiner"
"23769","Garry Goodrow"
